1426.37
1675.36
853.965
1883.61
121.611
65.5931
1468.86
0
2034.91
1477.73
1856.1
2021.23
1677.44
1757.87
0
594.504
2019.2
1497.74
0
1162.88
0
2027.58
89.1277
682.647
1014.48
1525.08
1897.78
1847.6
1835.24
0
2510.68
1484.76
403.485
27.8625
472.322
1477.73
2148.02
56.9228
1405.92
865.131
377.244
830.883
121.611
2396.72
202.128
0
836.399
2031.39
0
0
2073.6
0
1682.93
1576.47
1613.02
1241.18
971.699
0
2045.43
2073.82
1859.71
1637.72
866.544
1720.6
0
1236.96
67.5002
987.768
1425.62
1045.28
982.015
2027.14
1446.72
0
1787.25
1612.09
290.107
2099.15
1887.72
125.34
2027.14
836.399
2034.91
1492.18
2124.98
2132.39
1518.83
1677.43
1575.18
1651.44
2073.64
0
297.836
2677.07
72.9157
2494.71
2116.06
2031.39
2721.95
2392.76
0
336.864
540.559
96.4631
1485.98
1965.51
1718.5
2223.28
2510.68
1667.82
1633.63
1572.76
2046.35
1428.86
0
96.4631
42.4908
1667.82
549.917
2163.22
1916.33
2045.27
2172.2
808.835
1492.18
2049.64
967.51
1162.33
668.366
0
0
253.883
1539.04
974.37
1175.06
1997.78
1710.06
830.883
0
1162.33
999.837
1427.31
125.34
318.677
1482.29
1028.14
1427.31
1749.23
45.709
284.224
1446.72
1145.02
819.672
1957.08
382.322
654.967
952.08
288.829
1628.31
943.408
1753.31
1943.74
2031.39
125.145
45.709
209.375
96.4631
967.51
147.815
1705.2
1682.53
1884.69
882.019
0
1925.28
1927.97
1998.43
0
2341.43
2047.94
15.9369
1906.73
377.244
2124.07
2079.58
1003.22
95.1497
508.485
0
248.057
95.1368
1957.52
95.1497
2594.14
1107.36
2384.25
1149.51
250.304
1959.13
0
1957.08
1065.92
1851.6
68.9849
1828.43
109.88
2705.98
253.883
296.435
518.171
235.244
2613.71
1927.07
44.8069
1005.46
1392.54
1114.51
1875.65
2321.16
1628.31
830.883
430.447
72.9157
1957.08
2448.29
1609.56
14.9652
95.1497
0
763.609
2194.65
69.8244
2032.83
170.6
0
1485.88
1893.95
142.64
1954.57
1911.16
0
2321.16
81.924
137.411
70.9228
881.589
0
42.4908
835.538
126.073
1651.44
67.5002
2133.02
2029.58
1718.5
0
0
163.757
2037.3
1916.33
90.3215
96.4631
2622.55
2128.88
81.0735
741.088
755.24
227.355
836.381
925.886
1870.1
1876.17
0
843.512
0
1744.61
2148.02
863.806
95.1368
2137.96
531.701
2627.56
510.17
1878.02
296.155
917.46
1939.26
1720.6
2059.07
2372.77
1711.3
59.2978
1093.9
1002.22
2001.27
0
1959.13
2145.55
2055.83
301.771
1346.2
1927.97
72.9157
1584.79
752.689
1348.23
2130.68
220.154
925.886
0
2160.77
752.689
1712.46
1718.5
2735.72
2372.77
208.911
