99.5834,13.5288
134.197,13.9707
1010.83,14.6287
1059.52,13.7953
2335.4,13.4162
2643.27,12.971
2467.58,13.496
2500.49,13.8172
2712.65,13.0893
2885.87,13.1028
3342.56,16.4414
3631.59,12.8055
4524.87,25.6582
4580.94,13.4837
4937.57,14.3288
4988.7,12.8128
5942.11,30.4512
5759.6,26.3116
5279.02,13.7813
5881.8,19.0253
6507.74,22.6701
7047.18,18.1882
7085.67,16.3985
6975.09,13.0509
7240.35,12.6894
7727.49,22.4326
20929.6,26.0864
20737.6,22.2248
22747.5,58.6799
46241.4,13.7707
66133.6,13.7707
66216.1,13.7707
