26392.7,79.4083
23922.6,13.8467
25225.6,34.308
24172.5,13.5919
24172.5,14
24520.9,13.5141
24675.9,13.9552
24477.8,13.6592
24916.3,15.9679
25956.3,36.2961
26337.9,13.5005
27813.3,37.1775
26651.2,12.818
28096,37.0342
26871.9,13.7954
26928.9,13.6835
27187.8,13.0736
27454,14
27954.8,17.3724
28722.2,33.5524
27909.1,13.2273
28173.4,12.5297
28550.8,14.732
30368.1,21.8553
29957,14
30899.2,26.6908
31025,13.7689
32519.8,27.5688
32645.6,13.7689
32732,14
32732,14
32773.6,13.7689
32815.2,13.7689
33068.2,12.7372
34239,30.2363
33416,14
34497.5,13.6694
34497.5,14
34606.7,13.5408
34726.2,13.8264
34753.8,13.4958
34836.4,13.5408
34988,13.8071
34988,14
35737.9,12.9839
37200.4,35.8195
36096.8,12.621
36360.7,12.5458
36530.3,13.2444
37361.9,24.0178
37159,14
37435.3,12.632
37560.7,13.303
38109.3,20.6547
37753.3,12.6037
38191.4,17.807
38092,14.3361
38398.7,21.0234
39345.3,26.7829
38836.7,14.9542
39156.5,21.2736
39104.6,12.7966
40083.6,27.0122
39685,15.58
40684,26.6484
41299.5,36.6308
40762.6,13.8134
41359.2,19.3956
47691.6,14.0807
48487.3,16.0467
48721.7,13.0429
49835.2,28.8047
49633.5,13.5537
49807.4,13.1074
50713.1,23.4598
52322.3,25.6582
51578.9,13.4837
51935.6,14.3288
51807.7,12.8128
52764.1,30.4512
53312.6,26.3116
52630,13.7813
53232.8,19.0253
53705.7,22.6701
53907.4,18.1882
53942.7,16.3985
53688.7,13.496
53721.6,13.8172
53933.7,13.0893
53965.9,13.1028
54272.7,16.4414
54128.6,12.8055
54128.6,14
54411.3,12.943
54884.1,14
55465,17.1162
55623.8,14.6481
56581.2,27.0131
55913.8,13.7689
55913.8,14
56253.2,12.7372
57493.2,30.7951
56986.3,19.2401
57046.6,15.68
58084.9,36.9686
57979.1,33.4875
62210,53.9057
62082.8,53.6209
76846,31.2731
76067.6,12.7883
76182.7,13.3608
77245.8,31.1066
78079.2,38.7241
77976.1,34.4875
77193.3,12.5323
76986.6,13.4967
78555.7,29.2726
79168.7,37.5729
77996,14
77996,14
77996,14
77996,14
80098.8,50.6344
78860.1,19.1428
78490.6,13.0836
79137.9,23.6293
79022.9,14
79087,13.8404
79329.2,12.8413
79527.5,16.0357
79573.7,13.8207
80151.2,13.3877
80941,23.2094
80855.1,18.2098
81161.3,21.395
83155.6,53.6698
