321.646,13.185
476.196,13.1414
562.953,13.6217
604.486,13.7693
1760.68,30.8974
2085.72,13.662
2288.62,12.8728
2813,17.3038
2984.04,13.4432
3267.68,12.788
3703.07,15.6932
4439.47,22.3461
5339.75,25.806
5339.75,14
6838.31,38.4363
6923.25,13.5281
7639.38,21.9182
7821.65,13.1808
8261.84,14.82
8494.67,13.0809
8933.95,16.0584
10817.3,44.9337
10942.9,13.437
11303.7,14.4175
11742.2,15.9679
13157.4,36.2961
13247.3,13.5005
14722.7,37.1775
14952.9,12.818
16397.7,37.0342
16787.2,12.513
21088.8,97.6119
21135.8,13.739
21182.4,14
21229.4,13.739
21323,13.739
21416.5,13.739
24567,71.3487
24863.4,12.5899
25389.5,17.9078
25430.4,13.9028
28295.8,65.6638
31085.2,63.5568
31345.6,12.5532
31763.1,14.8589
32034.7,12.5343
32315.8,12.7341
32426.2,13.3868
32837.2,15.477
33371.9,18.087
33581.8,12.9871
33927.7,14.1024
34171.2,12.7112
35282.5,29.932
37599.1,55.7058
38335.6,20.5075
38358.4,13.8731
38708.5,13.5773
40985.5,52.6544
41080.7,13.5656
42797.7,43.0491
43342,18.289
44368,28.0945
46365,47.8766
49705.1,55.3236
50217.9,17.6264
50300,13.7899
50383.6,13.5899
51096.7,21.8553
51138.3,13.7689
51138.3,14
51419.5,12.7372
52659.5,30.7951
53248.7,19.2401
54124.1,25.2791
54450.5,13.2088
54848.8,15.2088
55283,15.965
56203.7,26.0731
56856,20.5718
57036.5,13.0965
57848.8,23.6103
58523.6,20.3234
58821.5,12.6285
60004.3,31.7703
61041,28.6843
62050.2,24.1863
62051.2,14
62559.2,17.526
65069.5,53.9057
65916.5,24.4784
65916.5,14
66097.4,12.9946
66374.5,12.6496
66799.2,15.1611
67090.9,12.9326
67725.4,20.1964
67968.3,12.9712
68043.1,14
68246.6,13.5674
68297.5,14
69370.5,26.801
69575.3,12.9659
69871.4,13.0509
70273.8,14.6752
70666.7,14.5613
71103,13.9245
73511.3,56.9971
