837.687,18.1167
1082.46,12.6402
2432.61,35.3032
3233.13,23.6999
3294.57,14
4318.49,27.6559
5443.53,29.932
9956.63,102.077
9956.63,14
10241.8,12.8211
13049,64.6841
13254.5,12.9796
13295.2,13.7737
13570,12.6015
13665.4,13.4704
14103.9,16.0584
15987.3,44.9337
16112.8,13.437
16473.7,14.4175
16912.1,15.9679
18327.4,36.2961
18417.3,13.5005
19892.7,37.1775
20122.9,12.818
21567.6,37.0342
21957.2,12.513
26258.8,97.6119
26305.8,13.739
26352.4,14
26399.3,13.739
26492.9,13.739
26586.5,13.739
29737,71.3487
30033.4,12.5899
30559.5,17.9078
30600.3,13.9028
31370,21.4195
31541.1,13.0496
31685,13.2005
32241,18.3073
32389.3,13.1969
32910.3,17.242
33781.5,21.8326
34119.9,13.9152
34119.9,14
34366,12.753
34518.8,13.1511
34833.8,13.4484
35057.3,12.7581
35397.8,13.9888
35488,13.8337
35609.9,13.507
36219.4,18.927
36380.3,13.1973
37369.9,27.3065
37733.9,13.5333
38015.1,12.7227
38015.1,14
38483,16.6776
38975.7,17.2005
39830.1,24.8383
40023.9,12.9609
40668.5,20.4095
41437.6,22.5033
41865.2,15.4545
42008.7,13.2031
42104.9,13.4658
42280.1,13.0328
42573.3,12.9895
42617.1,14
43201.2,18.1969
43323.1,13.5674
43374,14
43862.6,15.6033
44561,19.8755
46455.6,46.4375
46940.7,17.0427
46992.5,13.8281
47269.9,12.5351
47626.7,13.8961
48510.6,25.4604
48528.2,13.9021
48889.4,14.4244
49526.4,19.5638
49970.4,16.1723
51086.5,29.5543
51199.5,13.3721
51227.8,14
51249.1,14
51445.1,13.026
52128,21.2155
52472.9,13.814
52965.9,15.9547
53255,13.1239
53519.6,12.5299
53980.2,15.8946
54415.1,13.3217
54415.1,14
54522.6,13.4025
55741,32.4986
56008.7,12.6252
56606.8,19.4259
57581.7,26.9528
57619.5,14
58899.5,33.8225
59197.8,12.8501
59496,12.9665
59754.1,13.1558
59952.1,13.5285
61094.7,28.6317
61095.5,14
61665.3,18.8284
61715,13.8971
61923.3,13.196
62186.2,12.5394
62838.6,20.5718
63019,13.0965
63831.3,23.6103
64506.2,20.3234
64792.5,12.7355
65116,12.8945
65969,23.499
66500.6,16.4577
68248.8,40.5586
