2193.31,14
2193.31,14
2277.86,14
2277.86,14
4380.25,50.6368
4908.61,17.9542
5362.63,16.3158
6741.39,32.5894
7889.14,31.0302
8071.98,13.1983
8201.34,13.4402
9042.97,23.7541
9304.43,12.5474
9882.32,19
10472.5,19.2401
10893.2,15.68
12327.1,36.9686
13591.3,33.4875
15941.2,53.9057
18161.1,53.6209
19460.1,31.2731
19697.7,12.7883
19812.7,13.3608
20989.5,31.1066
22501.7,38.7241
23838.8,34.4875
24143.1,12.5323
24233.7,13.4967
25305.3,29.2726
26763,37.5729
26763,14
26763,14
26763,14
26763,14
28865.8,50.6344
29476.8,19.1428
29683.4,13.0836
30512.3,23.6293
30523.2,14
30587.3,13.8404
30829.5,12.8413
31267,16.0357
31313.2,13.8207
31831.2,17.7349
32022.3,13.7465
32109.4,13.5157
32277.3,13.3375
32722.2,13.5752
33925.7,31.8508
34807.1,25.4071
35152.4,13.8897
35241.6,13.5041
37547,55.468
37631.2,14
37672.8,13.7689
37954,12.7372
39124.8,30.2363
39182.6,13.6788
40334.3,31.1133
41301.2,19.2851
41301.2,14
41599.4,12.5122
41723,13.3129
41923.5,12.8865
41953.5,14
42487.3,18.0702
43536.4,28.4038
59974.6,22.4917
