23439.6,41.3586
23532.5,13.4837
23889.2,14.3288
24102.9,12.8128
25258,30.4512
25870.9,19.7399
26167.9,13.0689
26734.6,17.8953
27310.1,18.9488
27983.7,21.0211
28826.4,24.4257
29040.7,13.0571
30384.3,35.1642
30384.3,14
31008.4,19.9767
31134.5,13.5674
31185.4,14
36025.5,108.4
36025.5,14
36310.7,12.8211
39117.9,64.6841
39323.4,12.9796
39364.1,13.7737
39638.9,12.6015
39734.2,13.4704
40279.8,17.3981
40787.8,17.5243
41043.7,12.5781
41569.9,17.9075
41746.8,13.4498
42042,12.6884
43145.6,28.6317
43160.8,13.9201
43331.9,13.0496
43475.8,13.2005
43486.8,14
44412.6,25.6435
44708,12.5212
44971.9,12.5458
45353.1,14.8475
45636.7,12.788
46072.1,15.6932
46808.5,22.3461
47357.9,18.0122
48046.1,21.3285
48394.9,14.1634
48596.2,12.8817
48630.9,13.807
48634.6,14
48634.6,14
48834.5,12.8893
49731.5,25.738
50693.1,27.0992
51707.7,26.6833
52266.4,18.5946
53371.7,29.6536
53765.9,13.814
54259,15.9547
54548,13.1239
54812.6,12.5299
55273.2,15.8946
55708.1,13.3217
55708.1,14
55815.6,13.4025
57034.1,32.4986
57301.8,12.6252
57899.8,19.4259
58874.7,26.9528
58912.5,14
60192.6,33.8225
60490.8,12.8501
60789.1,12.9665
60865.5,14
61381.6,15.5632
61769.7,13.5285
62025.6,13.1804
62560.1,16.0588
62583.2,13.8717
62804.9,13.2868
64142.9,33.5346
64596.3,16.3723
65243.2,19.1428
65284.9,14
65519,12.8879
65724.5,12.9435
66119.9,14.7187
69754.9,83.0911
